Partition,Average Curvature Times 1000,k,adjterm,kfix,time,num_edges,density,avg_clustering,number_of_edges
1311,997.6496880923664,0.9976496880923664,0.0023503119076335732,0.7649688092366427,2010-04-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31280>>,0.4351263287217563,0.5616777302853256,8146
1312,997.3771100155508,0.9973771100155507,0.0026228899844492615,0.7377110015550739,2010-04-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e312b0>>,0.2943753004647187,0.5040321254213518,5511
1313,997.3930112751652,0.9973930112751652,0.00260698872483478,0.739301127516522,2010-04-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e312e0>>,0.2542599220127129,0.475744675705603,4760
1314,997.3693132247494,0.9973693132247493,0.00263068677525069,0.736931322474931,2010-04-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31310>>,0.2401581112120079,0.463076704063873,4496
1315,997.2962916536222,0.9972962916536222,0.0027037083463777867,0.7296291653622213,2010-05-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31340>>,0.272100849313605,0.4870394622782803,5094
1316,997.4898882418393,0.9974898882418393,0.002510111758160738,0.7489888241839262,2010-05-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31370>>,0.4476256610223812,0.6008148876569064,8380
1317,997.3149366637408,0.9973149366637408,0.0026850633362591747,0.7314936663740825,2010-05-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e313a0>>,0.3958121895197906,0.5835007324832456,7410
1318,997.917504475376,0.997917504475376,0.0020824955246240284,0.7917504475375972,2010-05-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e313d0>>,0.6208535868810426,0.6707135904138775,11623
1319,997.595978806804,0.9975959788068041,0.0024040211931959377,0.7595978806804062,2010-05-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31400>>,0.5374712889268736,0.6415677972546485,10062
1320,998.0105677896167,0.9980105677896167,0.0019894322103832796,0.801056778961672,2010-05-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31430>>,0.6496447839324823,0.6757760151394657,12162
1321,998.068403485768,0.9980684034857681,0.0019315965142319147,0.8068403485768085,2010-05-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31460>>,0.6614497088830725,0.6800315442696468,12383
1322,998.0935693931978,0.9980935693931977,0.0019064306068022896,0.809356939319771,2010-05-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31490>>,0.6703167565835159,0.6813978637656756,12549
1323,997.9239131780251,0.9979239131780251,0.0020760868219749096,0.792391317802509,2010-05-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e314c0>>,0.6334063351316703,0.6696533307877158,11858
1324,998.4192362516538,0.9984192362516539,0.0015807637483461479,0.8419236251653852,2010-05-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e314f0>>,0.7507611772875381,0.6929598468328557,14055
1325,998.5900042389412,0.9985900042389412,0.0014099957610588243,0.8590004238941176,2010-05-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31520>>,0.7868703594893435,0.6968078078749917,14731
1326,998.3922214585336,0.9983922214585337,0.0016077785414663204,0.839222145853368,2010-05-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31550>>,0.7468083969873405,0.6938447625478151,13981
1327,997.8943414981248,0.9978943414981248,0.002105658501875163,0.7894341498124837,2010-05-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31580>>,0.6314299449815715,0.6690041625502176,11821
1328,997.809289432136,0.997809289432136,0.002190710567864018,0.7809289432135982,2010-05-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e315b0>>,0.6105443085305272,0.6559637733920664,11430
1329,997.81281866679,0.9978128186667901,0.002187181333209942,0.7812818666790058,2010-05-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e315e0>>,0.6084076705304203,0.6567212377231295,11390
1330,997.6953528342552,0.9976953528342553,0.0023046471657447443,0.7695352834255256,2010-05-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31610>>,0.5815928636290797,0.6502338895750918,10888
1331,997.7749815860392,0.9977749815860392,0.002225018413960833,0.7774981586039167,2010-05-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31640>>,0.6009828534800491,0.6535064376980141,11251
1332,997.6927219804484,0.9976927219804483,0.002307278019551662,0.7692721980448338,2010-05-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31670>>,0.582180439079109,0.6510305527870401,10899
1333,997.8513763892532,0.9978513763892533,0.002148623610746747,0.7851376389253253,2010-05-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e316a0>>,0.6299342983814967,0.660976905486958,11793
1334,998.075142707384,0.998075142707384,0.0019248572926160445,0.8075142707383955,2010-05-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e316d0>>,0.6831365845841568,0.6752054194741708,12789
1335,997.5530689045544,0.9975530689045544,0.0024469310954455814,0.7553068904554419,2010-06-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31700>>,0.5372576251268629,0.6441146299835037,10058
1336,997.8594214284152,0.9978594214284152,0.0021405785715847836,0.7859421428415216,2010-06-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31730>>,0.6288659793814433,0.6663398586145263,11773
1337,998.1811824721932,0.9981811824721932,0.0018188175278067709,0.8181182472193229,2010-06-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31760>>,0.7087228246354361,0.6746378025356687,13268
1338,998.4774644922596,0.9984774644922596,0.0015225355077403968,0.8477464492259603,2010-06-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31790>>,0.7721275572886064,0.6820481984617389,14455
1339,998.868043247999,0.998868043247999,0.001131956752000951,0.8868043247999049,2010-06-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e317c0>>,0.8434912664921745,0.6911032613057315,15791
1340,998.7312147410556,0.9987312147410556,0.0012687852589443605,0.873121474105564,2010-06-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e317f0>>,0.8188665135409433,0.68346479879557,15330
1341,998.4396634650648,0.9984396634650647,0.0015603365349352583,0.8439663465064742,2010-06-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31820>>,0.757918914587896,0.6787474006873654,14189
1342,998.7025205280944,0.9987025205280944,0.001297479471905616,0.8702520528094384,2010-06-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31850>>,0.8121895197906095,0.6862230777956206,15205
1343,998.7312353919458,0.9987312353919457,0.0012687646080542514,0.8731235391945749,2010-06-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31880>>,0.8211099834410555,0.6754750729546868,15372
1344,998.0194553285,0.9980194553285,0.0019805446714999952,0.8019455328500005,2010-06-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e318b0>>,0.6624111959831206,0.6630339784905105,12401
1345,997.9231534655804,0.9979231534655804,0.0020768465344196407,0.7923153465580359,2010-06-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e318e0>>,0.6426472944821323,0.6709679141587671,12031
1346,997.8766490859548,0.9978766490859547,0.0021233509140452522,0.7876649085954748,2010-06-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31910>>,0.6275305806313766,0.6635284334310617,11748
1347,998.020434264582,0.9980204342645821,0.0019795657354179097,0.802043426458209,2010-06-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31940>>,0.6615565407830778,0.6652796045624298,12385
1348,997.8433780961144,0.9978433780961145,0.002156621903885547,0.7843378096114453,2010-06-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31970>>,0.6141765931307088,0.6639423953029752,11498
1349,997.8930391848916,0.9978930391848916,0.0021069608151084163,0.7893039184891584,2010-06-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e319a0>>,0.6254473585812723,0.6643181657837692,11709
1350,997.7858631767836,0.9977858631767835,0.0022141368232164726,0.7785863176783527,2010-06-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e319d0>>,0.5940387799797019,0.6570749772188509,11121
1351,997.5766161020528,0.9975766161020527,0.0024233838979472733,0.7576616102052727,2010-06-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31a00>>,0.5216067517760803,0.6380929614885936,9765
1352,997.8254494049318,0.9978254494049318,0.0021745505950682142,0.7825449404931786,2010-06-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31a30>>,0.5956946744297847,0.6542147329997463,11152
1353,997.7642825302028,0.9977642825302028,0.002235717469797227,0.7764282530202773,2010-06-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31a60>>,0.5727258159286363,0.6417490849612769,10722
1354,997.5303485351968,0.9975303485351968,0.0024696514648031576,0.7530348535196842,2010-06-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31a90>>,0.4906255007745312,0.6210963010053384,9185
1355,997.6277939629192,0.9976277939629192,0.0023722060370807707,0.7627793962919229,2010-06-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31ac0>>,0.516478820575824,0.616593394822046,9669
1356,997.8666987781164,0.9978666987781164,0.002133301221883599,0.7866698778116401,2010-06-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31af0>>,0.5974574007798729,0.649883043139875,11185
1357,997.7105480627162,0.9977105480627162,0.002289451937283804,0.7710548062716196,2010-07-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31b20>>,0.5578227658778911,0.6491559022186465,10443
1358,997.911480308052,0.997911480308052,0.00208851969194801,0.791148030805199,2010-07-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31b50>>,0.6196784359809839,0.6655784472908138,11601
1359,997.8303475258308,0.9978303475258308,0.002169652474169226,0.7830347525830774,2010-07-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31b80>>,0.5987927995299397,0.6683095028464388,11210
1360,998.1278152247482,0.9981278152247482,0.0018721847752517506,0.8127815224748249,2010-07-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31bb0>>,0.6805726189840287,0.6838877133518544,12741
1361,997.8287079444856,0.9978287079444856,0.0021712920555143622,0.7828707944485638,2010-07-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31be0>>,0.5965493296298274,0.6564612523937191,11168
1362,997.5650019390648,0.9975650019390648,0.0024349980609351674,0.7565001939064833,2010-07-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31c10>>,0.4866727204743336,0.617168428790714,9111
1363,997.6065293516308,0.9976065293516307,0.002393470648369256,0.7606529351630744,2010-07-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31c40>>,0.5094279151754714,0.6298192797083657,9537
1364,997.5919741450032,0.9975919741450032,0.002408025854996776,0.7591974145003224,2010-07-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31c70>>,0.5139148549756958,0.632219977078527,9621
1365,997.18381556898,0.99718381556898,0.0028161844310200523,0.7183815568979948,2010-07-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31ca0>>,0.3210298595160515,0.5643584888280528,6010
1366,997.3884248858922,0.9973884248858922,0.0026115751141078114,0.7388424885892189,2010-07-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31cd0>>,0.3792532450189627,0.5756568583328412,7100
1367,997.68886540574,0.99768886540574,0.0023111345942600225,0.7688865405739977,2010-07-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31d00>>,0.5407830778270392,0.6379388040244368,10124
1368,997.5691869045586,0.9975691869045586,0.002430813095441353,0.7569186904558647,2010-07-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31d30>>,0.4608194006730409,0.6116133180722808,8627
1369,997.4848167408866,0.9974848167408866,0.002515183259113374,0.7484816740886626,2010-07-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31d60>>,0.4521660167726083,0.6066053604551639,8465
1370,997.6550561469656,0.9976550561469657,0.002344943853034298,0.7655056146965702,2010-07-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31d90>>,0.5231023983761551,0.632243459295897,9793
1371,997.581450980494,0.997581450980494,0.002418549019506,0.7581450980494,2010-07-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31dc0>>,0.5205918487260296,0.6367007019716827,9746
1372,997.6640824900562,0.9976640824900562,0.0023359175099437746,0.7664082490056225,2010-07-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31df0>>,0.5579295977778965,0.6464465511704015,10445
1373,997.478885534458,0.997478885534458,0.0025211144655420403,0.747888553445796,2010-07-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31e20>>,0.4954863522247743,0.6283027329260579,9276
1374,997.3029266534212,0.9973029266534212,0.00269707334657876,0.730292665342124,2010-07-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31e50>>,0.4226269964211313,0.6052996452518733,7912
1375,997.3606443361532,0.9973606443361532,0.0026393556638467652,0.7360644336153235,2010-07-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31e80>>,0.4423908979221195,0.6069613589433859,8282
1376,997.3290140796918,0.9973290140796918,0.002670985920308233,0.7329014079691767,2010-07-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31eb0>>,0.4124245499706212,0.601071874452158,7721
1377,997.1664214601716,0.9971664214601715,0.002833578539828463,0.7166421460171537,2010-07-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31ee0>>,0.3164895037658244,0.5567941270464521,5925
1378,997.236605981943,0.997236605981943,0.0027633940180570304,0.723660598194297,2010-08-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31f10>>,0.3913786656695689,0.604810439878696,7327
1379,997.250425207026,0.997250425207026,0.0027495747929739967,0.7250425207026003,2010-08-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31f40>>,0.4180866406709043,0.6004928553542769,7827
1380,997.3934402386852,0.9973934402386853,0.0026065597613147418,0.7393440238685258,2010-08-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31f70>>,0.4893435179744672,0.6312504742235647,9161
1381,997.2820188724896,0.9972820188724897,0.002717981127510316,0.7282018872489684,2010-08-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31fa0>>,0.4361412317718071,0.6127060166134202,8165
1382,997.2635621054887,0.9972635621054887,0.002736437894511279,0.7263562105488721,2010-08-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x350e31fd0>>,0.4207574381710379,0.6017027482448921,7877
1383,997.2372274246128,0.9972372274246128,0.0027627725753871513,0.7237227424612849,2010-08-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45040>>,0.4161636664708081,0.5974064228761811,7791
1384,997.2629393410532,0.9972629393410531,0.002737060658946855,0.7262939341053145,2010-08-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45070>>,0.4214518455210725,0.6007476924288275,7890
1385,997.8274359636932,0.9978274359636933,0.0021725640363067233,0.7827435963693277,2010-08-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b450a0>>,0.603760482880188,0.6508808938240277,11303
1386,997.8399331175992,0.9978399331175992,0.0021600668824007796,0.783993311759922,2010-08-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b450d0>>,0.6047753859302387,0.6504521673841602,11322
1387,998.078839678746,0.998078839678746,0.0019211603212540007,0.8078839678745999,2010-08-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45100>>,0.6711714117835585,0.6693791868674319,12565
1388,998.127462037198,0.998127462037198,0.0018725379628019567,0.8127462037198043,2010-08-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45130>>,0.6850061428342503,0.6780499024599262,12824
1389,997.8345698299908,0.9978345698299907,0.0021654301700092526,0.7834569829990747,2010-08-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45160>>,0.6130548581806528,0.6616858266699259,11477
1390,997.973135362607,0.997973135362607,0.002026864637392989,0.7973135362607011,2010-08-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45190>>,0.637519363281876,0.6624426228122395,11935
1391,998.1703393649228,0.9981703393649228,0.0018296606350771683,0.8170339364922832,2010-08-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b451c0>>,0.6931253672346562,0.6762123819091714,12976
1392,997.8884103079558,0.9978884103079558,0.002111589692044169,0.7888410307955831,2010-08-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b451f0>>,0.6222424015811121,0.6593981821801461,11649
1393,997.772305549134,0.997772305549134,0.0022276944508660135,0.7772305549133987,2010-08-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45220>>,0.5771593397788579,0.6420729647989319,10805
1394,997.4098884952684,0.9974098884952685,0.0025901115047315404,0.740988849526846,2010-08-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45250>>,0.4773783451738689,0.6232710110027195,8937
1395,997.0960086146282,0.9970960086146282,0.0029039913853717847,0.7096008614628215,2010-08-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45280>>,0.2507344693125367,0.5147319103794658,4694
1396,997.2164824886936,0.9972164824886935,0.0027835175113064548,0.7216482488693545,2010-08-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b452b0>>,0.3438384701671919,0.5616079748412393,6437
1397,997.2750759811804,0.9972750759811804,0.00272492401881963,0.727507598118037,2010-08-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b452e0>>,0.3825650339191283,0.5905552898430007,7162
1398,997.414417458228,0.9974144174582279,0.0025855825417721023,0.7414417458227898,2010-08-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45310>>,0.4146146039207307,0.5931680360825088,7762
1399,997.4986379072664,0.9974986379072663,0.002501362092733661,0.7498637907266339,2010-08-31,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45340>>,0.4014742802200737,0.5742897286338263,7516
1400,997.6616395874064,0.9976616395874064,0.0023383604125936097,0.766163958740639,2010-09-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45370>>,0.5305272154265264,0.6414222449925351,9932
1401,997.7087528000752,0.9977087528000752,0.002291247199924795,0.7708752800075205,2010-09-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b453a0>>,0.5655680786282784,0.6557288348835709,10588
1402,998.3171523442678,0.9983171523442678,0.0016828476557322336,0.8317152344267766,2010-09-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b453d0>>,0.7313177714865658,0.6939623996424101,13691
1403,998.6473702747346,0.9986473702747346,0.0013526297252653974,0.8647370274734603,2010-09-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45400>>,0.8028951444901448,0.6982568181995197,15031
1404,998.166051163505,0.998166051163505,0.001833948836495014,0.8166051163504986,2010-09-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45430>>,0.6976123070348806,0.6836400473605749,13060
1405,998.3171174008132,0.9983171174008132,0.001682882599186808,0.8317117400813192,2010-09-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45460>>,0.7273115752363656,0.6890460064397758,13616
1406,998.3685278056258,0.9983685278056258,0.001631472194374206,0.8368527805625794,2010-09-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45490>>,0.7367661983868383,0.6900457981445147,13793
1407,998.1834602972727,0.9981834602972728,0.0018165397027272157,0.8183460297272784,2010-09-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b454c0>>,0.694140270284707,0.6745392556876706,12995
1408,998.6155370646924,0.9986155370646924,0.0013844629353075844,0.8615537064692416,2010-09-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b454f0>>,0.7877250146893863,0.6861075063098035,14747
1409,998.5901369333644,0.9985901369333644,0.0014098630666355971,0.8590136933364403,2010-09-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45520>>,0.7838790662891939,0.6865583202544857,14675
1410,998.6684792320584,0.9986684792320584,0.0013315207679416297,0.866847923205837,2010-09-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45550>>,0.8016131616900807,0.6941489306403623,15007
1411,998.7532873739128,0.9987532873739128,0.0012467126260872208,0.8753287373912779,2010-09-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45580>>,0.8171572031408578,0.7019610024084639,15298
1412,998.5580093653396,0.9985580093653396,0.0014419906346604394,0.8558009365339561,2010-09-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b455b0>>,0.779819454088991,0.6976223282480378,14599
1413,998.9303992953865,0.9989303992953864,0.0010696007046135936,0.8930399295386406,2010-09-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b455e0>>,0.8541210405427061,0.7062852606710943,15990
1414,998.6011931004398,0.9986011931004398,0.0013988068995601788,0.8601193100439821,2010-09-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45610>>,0.788739917739437,0.6952825056652817,14766
1415,998.174031355422,0.998174031355422,0.0018259686445779577,0.8174031355422042,2010-09-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45640>>,0.6950483414347525,0.6779354696497094,13012
1416,998.6519423606844,0.9986519423606844,0.0013480576393155586,0.8651942360684441,2010-09-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45670>>,0.8025746487901287,0.6919343843888964,15025
1417,998.7955190451032,0.9987955190451032,0.0012044809548967805,0.879551904510322,2010-09-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b456a0>>,0.8293360397414669,0.6962037436458508,15526
1418,998.5575271690155,0.9985575271690156,0.0014424728309844204,0.855752716901558,2010-09-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b456d0>>,0.7826504994391326,0.6906078148283342,14652
1419,998.670465551338,0.998670465551338,0.0013295344486620175,0.8670465551337982,2010-09-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45700>>,0.806420597190321,0.696977794420312,15097
1420,998.4120075188624,0.9984120075188624,0.0015879924811376123,0.8412007518862388,2010-09-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45730>>,0.7464344853373217,0.6909441270200937,13974
1421,998.7614912428922,0.9987614912428923,0.0012385087571077369,0.8761491242892263,2010-10-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45760>>,0.8177447785908872,0.7048519218601221,15309
1422,998.1679038222998,0.9981679038222998,0.0018320961777001932,0.8167903822299807,2010-10-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45790>>,0.6920570482346029,0.6796775832564671,12956
1423,998.2091716194998,0.9982091716194997,0.0017908283805002645,0.8209171619499736,2010-10-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b457c0>>,0.6991613695849581,0.6830680885843892,13089
1424,997.7082867373706,0.9977082867373706,0.0022917132626294467,0.7708286737370553,2010-10-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b457f0>>,0.5735270551786763,0.6597028261954339,10737
1425,997.242066875999,0.9972420668759989,0.0027579331240010774,0.7242066875998923,2010-10-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45820>>,0.4206506062710325,0.6102846613607635,7875
1426,997.1442243691338,0.9971442243691337,0.002855775630866253,0.7144224369133747,2010-10-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45850>>,0.3691042145184552,0.5797422113783242,6910
1427,997.2331485682278,0.9972331485682278,0.0027668514317722437,0.7233148568227756,2010-10-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45880>>,0.3938892153196944,0.5858000941857613,7374
1428,997.2633929253642,0.9972633929253643,0.002736607074635744,0.7263392925364256,2010-10-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b458b0>>,0.3733774905186688,0.5697533965478708,6990
1429,997.2385637273068,0.9972385637273068,0.0027614362726932073,0.7238563727306793,2010-10-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b458e0>>,0.3391912825169595,0.5439177723837594,6350
1430,997.398953886637,0.9973989538866369,0.0026010461133630924,0.7398953886636908,2010-10-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45910>>,0.4009935366700496,0.5668008537774485,7507
1431,997.506030996483,0.9975060309964829,0.0024939690035170603,0.750603099648294,2010-10-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45940>>,0.4336840980716842,0.5807264174493693,8119
1432,997.4961395625262,0.9974961395625261,0.0025038604374738593,0.7496139562526141,2010-10-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45970>>,0.4299449815714972,0.5764591484675351,8049
1433,997.2626077060224,0.9972626077060225,0.002737392293977514,0.7262607706022486,2010-10-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b459a0>>,0.3461887719673094,0.5490839719808333,6481
1434,997.27131817761,0.99727131817761,0.0027286818223899445,0.7271318177610055,2010-10-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b459d0>>,0.3732706586186635,0.5729087500502488,6988
1435,997.076427373412,0.997076427373412,0.0029235726265880446,0.7076427373411955,2010-10-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45a00>>,0.2760002136638,0.5314363610529097,5167
1436,997.14455477,0.99714455477,0.002855445230000031,0.7144554769999969,2010-10-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45a30>>,0.3265317023663265,0.5525823801774343,6113
1437,997.12864802663,0.99712864802663,0.002871351973369962,0.7128648026630038,2010-10-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45a60>>,0.3076758720153837,0.5469228807475418,5760
1438,997.0868304949972,0.9970868304949972,0.002913169505002755,0.7086830494997245,2010-10-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45a90>>,0.2199134661609956,0.4930552383683188,4117
1439,997.0952979770764,0.9970952979770764,0.0029047020229235887,0.7095297977076411,2010-10-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45ac0>>,0.2450189626622509,0.5168764809257852,4587
